timestamp,vehicle,ward,phase,location_name,latitude,longitude
2025-08-29 10:50:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496748,77.026591
2025-08-29 10:51:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496752,77.026612
2025-08-29 10:52:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496760,77.026612
2025-08-29 10:53:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496760,77.026623
2025-08-29 10:54:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496760,77.026633
2025-08-29 10:55:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496762,77.026634
2025-08-29 10:56:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026649
2025-08-29 10:57:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496762,77.026647
2025-08-29 10:58:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026661
2025-08-29 10:59:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496759,77.026669
2025-08-29 11:00:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026676
2025-08-29 11:01:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026681
2025-08-29 11:02:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496759,77.026697
2025-08-29 11:03:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026691
2025-08-29 11:04:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026709
2025-08-29 11:05:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496753,77.026696
2025-08-29 11:06:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496750,77.026718
2025-08-29 11:07:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496741,77.026716
2025-08-29 11:08:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496747,77.026726
2025-08-29 11:09:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496746,77.026743
2025-08-29 11:10:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496742,77.026732
2025-08-29 11:11:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496747,77.026758
2025-08-29 11:12:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496744,77.026747
2025-08-29 11:13:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496748,77.026773
2025-08-29 11:14:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496744,77.026761
2025-08-29 11:15:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496749,77.026787
2025-08-29 11:16:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496748,77.026780
2025-08-29 11:17:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496751,77.026802
2025-08-29 11:18:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026790
2025-08-29 11:19:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496757,77.026816
2025-08-29 11:20:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496759,77.026814
2025-08-29 11:21:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026825
2025-08-29 11:22:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496755,77.026834
2025-08-29 11:23:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496759,77.026839
2025-08-29 11:24:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496757,77.026850
2025-08-29 11:25:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496756,77.026852
2025-08-29 11:26:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496756,77.026870
2025-08-29 11:27:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496760,77.026861
2025-08-29 11:28:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496755,77.026884
2025-08-29 11:29:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026878
2025-08-29 11:30:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026898
2025-08-29 11:31:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496755,77.026895
2025-08-29 11:32:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496753,77.026915
2025-08-29 11:33:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026906
2025-08-29 11:34:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496751,77.026925
2025-08-29 11:35:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496755,77.026938
2025-08-29 11:36:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026932
2025-08-29 11:37:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496756,77.026945
2025-08-29 11:38:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026931
2025-08-29 11:39:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496753,77.026922
2025-08-29 11:40:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496757,77.026917
2025-08-29 11:41:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496759,77.026904
2025-08-29 11:42:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496762,77.026908
2025-08-29 11:43:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496757,77.026889
2025-08-29 11:44:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496762,77.026893
2025-08-29 11:45:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026877
2025-08-29 11:46:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026873
2025-08-29 11:47:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026863
2025-08-29 11:48:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496762,77.026855
2025-08-29 11:49:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496761,77.026848
2025-08-29 11:50:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496761,77.026844
2025-08-29 11:51:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026834
2025-08-29 11:52:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496760,77.026824
2025-08-29 11:53:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496755,77.026820
2025-08-29 11:54:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496760,77.026808
2025-08-29 11:55:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496755,77.026805
2025-08-29 11:56:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026795
2025-08-29 11:57:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026788
2025-08-29 11:58:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496760,77.026783
2025-08-29 11:59:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496759,77.026770
2025-08-29 12:00:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026771
2025-08-29 12:01:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026758
2025-08-29 12:02:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496756,77.026752
2025-08-29 12:03:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:04:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:05:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:06:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:07:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:08:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:09:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:10:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:11:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:12:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:13:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:14:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:15:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:16:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:17:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:18:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:19:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:20:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:21:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:22:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:23:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:24:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:25:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:26:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:27:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:28:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:29:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:30:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:31:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:32:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496756,77.026741
2025-08-29 12:33:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496756,77.026739
2025-08-29 12:34:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026725
2025-08-29 12:35:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496763,77.026725
2025-08-29 12:36:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496760,77.026709
2025-08-29 12:37:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496762,77.026712
2025-08-29 12:38:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496757,77.026695
2025-08-29 12:39:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496753,77.026718
2025-08-29 12:40:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496756,77.026713
2025-08-29 12:41:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026734
2025-08-29 12:42:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026725
2025-08-29 12:43:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026750
2025-08-29 12:44:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496757,77.026739
2025-08-29 12:45:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496752,77.026758
2025-08-29 12:46:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496755,77.026769
2025-08-29 12:47:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496757,77.026772
2025-08-29 12:48:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496759,77.026780
2025-08-29 12:49:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026790
2025-08-29 12:50:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496756,77.026792
2025-08-29 12:51:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496753,77.026804
2025-08-29 12:52:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496757,77.026812
2025-08-29 12:53:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496756,77.026818
2025-08-29 12:54:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496759,77.026825
2025-08-29 12:55:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496759,77.026836
2025-08-29 12:56:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026836
2025-08-29 12:57:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496753,77.026849
2025-08-29 12:58:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496755,77.026855
2025-08-29 12:59:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026864
2025-08-29 13:00:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496759,77.026871
2025-08-29 13:01:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496761,77.026880
2025-08-29 13:02:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026881
2025-08-29 13:03:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026894
2025-08-29 13:04:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026900
2025-08-29 13:05:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496756,77.026909
2025-08-29 13:06:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026914
2025-08-29 13:07:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.026928
2025-08-29 13:08:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496759,77.026924
2025-08-29 13:09:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496753,77.026938
2025-08-29 13:10:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.026945
2025-08-29 13:11:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496762,77.026939
2025-08-29 13:12:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496760,77.026953
2025-08-29 13:13:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496759,77.026962
2025-08-29 13:14:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496757,77.026965
2025-08-29 13:15:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496757,77.026982
2025-08-29 13:16:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496755,77.026977
2025-08-29 13:17:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496752,77.026994
2025-08-29 13:18:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496761,77.026995
2025-08-29 13:19:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.027009
2025-08-29 13:20:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496757,77.027008
2025-08-29 13:21:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496756,77.027027
2025-08-29 13:22:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496757,77.027020
2025-08-29 13:23:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496752,77.027038
2025-08-29 13:24:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496760,77.027043
2025-08-29 13:25:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496755,77.027050
2025-08-29 13:26:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496757,77.027057
2025-08-29 13:27:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496755,77.027067
2025-08-29 13:28:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.027071
2025-08-29 13:29:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496753,77.027083
2025-08-29 13:30:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496763,77.027085
2025-08-29 13:31:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496753,77.027095
2025-08-29 13:32:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496756,77.027103
2025-08-29 13:33:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496755,77.027112
2025-08-29 13:34:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496763,77.027116
2025-08-29 13:35:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496760,77.027128
2025-08-29 13:36:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496758,77.027128
2025-08-29 13:37:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496753,77.027142
2025-08-29 13:38:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496759,77.027147
2025-08-29 13:39:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496759,77.027159
2025-08-29 13:40:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496755,77.027159
2025-08-29 13:41:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496754,77.027177
2025-08-29 13:42:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496755,77.027170
2025-08-29 13:43:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496751,77.027186
2025-08-29 13:44:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496748,77.027164
2025-08-29 13:45:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496744,77.027171
2025-08-29 13:46:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496746,77.027156
2025-08-29 13:47:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496745,77.027145
2025-08-29 13:48:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496742,77.027145
2025-08-29 13:49:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496743,77.027128
2025-08-29 13:50:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496740,77.027134
2025-08-29 13:51:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496748,77.027118
2025-08-29 13:52:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496743,77.027109
2025-08-29 13:53:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496743,77.027103
2025-08-29 13:54:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496738,77.027098
2025-08-29 13:55:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496740,77.027086
2025-08-29 13:56:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496742,77.027086
2025-08-29 13:57:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496745,77.027069
2025-08-29 13:58:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496742,77.027071
2025-08-29 13:59:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496745,77.027053
2025-08-29 14:00:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496741,77.027059
2025-08-29 14:01:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496746,77.027039
2025-08-29 14:02:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496743,77.027042
2025-08-29 14:03:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496748,77.027028
2025-08-29 14:04:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496745,77.027021
2025-08-29 14:05:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496747,77.027014
2025-08-29 14:06:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496741,77.027003
2025-08-29 14:07:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496744,77.027000
2025-08-29 14:08:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496744,77.026992
2025-08-29 14:09:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496746,77.026982
2025-08-29 14:10:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496741,77.026978
2025-08-29 14:11:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496746,77.026969
2025-08-29 14:12:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496742,77.026961
2025-08-29 14:13:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496740,77.026950
2025-08-29 14:14:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496740,77.026951
2025-08-29 14:15:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496743,77.026933
2025-08-29 14:16:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496749,77.026954
2025-08-29 14:17:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496745,77.026963
2025-08-29 14:18:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496745,77.026968
2025-08-29 14:19:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496746,77.026973
2025-08-29 14:20:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496745,77.026989
2025-08-29 14:21:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496746,77.026985
2025-08-29 14:22:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496749,77.026999
2025-08-29 14:23:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496746,77.027008
2025-08-29 14:24:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496740,77.027015
2025-08-29 14:25:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496742,77.027016
2025-08-29 14:26:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496745,77.027032
2025-08-29 14:27:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496738,77.027029
2025-08-29 14:28:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496744,77.027047
2025-08-29 14:29:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496742,77.027045
2025-08-29 14:30:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496745,77.027063
2025-08-29 14:31:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496744,77.027060
2025-08-29 14:32:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496748,77.027074
2025-08-29 14:33:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496742,77.027083
2025-08-29 14:34:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496744,77.027087
2025-08-29 14:35:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496738,77.027097
2025-08-29 14:36:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496744,77.027102
2025-08-29 14:37:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496740,77.027111
2025-08-29 14:38:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496742,77.027119
2025-08-29 14:39:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496745,77.027122
2025-08-29 14:40:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:41:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:42:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:43:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:44:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:45:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:46:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:47:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:48:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:49:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:50:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:51:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:52:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:53:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:54:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:55:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:56:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:57:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:58:00,HR26DG1091,36,BREAK,Ashok vihar phase-|||,28.496747,77.027136
2025-08-29 14:59:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496739,77.027138
2025-08-29 15:00:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496745,77.027149
2025-08-29 15:01:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496742,77.027154
2025-08-29 15:02:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496740,77.027168
2025-08-29 15:03:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496743,77.027165
2025-08-29 15:04:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496746,77.027182
2025-08-29 15:05:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496742,77.027181
2025-08-29 15:06:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496742,77.027185
2025-08-29 15:07:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496741,77.027191
2025-08-29 15:08:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496743,77.027202
2025-08-29 15:09:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496741,77.027204
2025-08-29 15:10:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496743,77.027218
2025-08-29 15:11:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496742,77.027217
2025-08-29 15:12:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496743,77.027236
2025-08-29 15:13:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496743,77.027229
2025-08-29 15:14:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496748,77.027245
2025-08-29 15:15:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496743,77.027252
2025-08-29 15:16:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496744,77.027258
2025-08-29 15:17:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496744,77.027263
2025-08-29 15:18:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496744,77.027278
2025-08-29 15:19:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496745,77.027275
2025-08-29 15:20:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496747,77.027294
2025-08-29 15:21:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496746,77.027285
2025-08-29 15:22:00,HR26DG1091,36,WORKING,Ashok vihar phase-|||,28.496749,77.027303
